"","gene_symbol","L1","L2","L3","L4","L5","L6"
"44064","SLX4IP",118856,206438,340123,256458,251523,264604
"44065","SMA4",19749,31223,53726,48302,44990,48166
"44066","SMA5",5947,10016,18011,14320,17705,14655
"44067","SMAD1",70467,203416,341011,249684,275488,315734
"44068","SMAD1-AS1",49,126,265,165,142,255
"44069","SMAD1-AS2",169,1045,2525,351,2112,720
"44070","SMAD2",102024,233164,426658,301347,368626,382038
"44071","SMAD3",80092,308487,396716,133499,180030,325822
"44072","SMAD4",94250,181831,245117,209679,217126,210017
"44073","SMAD5",97923,158657,252553,189990,180244,164109
"44074","SMAD5-AS1",779,794,1867,1687,2432,1323
"44075","SMAD6",4467,9301,15057,3123,2827,1864
"44076","SMAD7",13887,18120,29009,19884,18980,19871
"44077","SMAD9",161018,245612,389802,297617,313317,296148
"44078","SMAGP",3110,7125,8650,6471,6739,5219
"44079","SMAP1",262318,440389,936856,805272,954564,912707
"44080","SMAP2",131425,345896,538610,424022,414719,361124
"44081","SMARCA1",129036,316223,420011,306028,327898,343149
"44082","SMARCA2",531817,1021677,1683003,1093186,912090,803578
"44083","SMARCA4",111440,196000,304306,207788,206215,202480
"44084","SMARCA5",137510,246656,406994,312669,296354,269404
"44085","SMARCA5-AS1",265,485,617,244,409,421
"44086","SMARCAD1",271586,565965,820499,661726,694007,654278
"44087","SMARCAL1",88396,158193,259607,193620,199658,179786
"44088","SMARCB1",35507,61031,99452,70730,62322,72091
"44089","SMARCC1",107096,191640,322456,279053,282086,233859
"44090","SMARCC2",146456,271704,414698,348216,354655,306454
"44091","SMARCD1",29194,49974,78715,50099,55623,57739
"44092","SMARCD2",17655,20043,40308,32995,32342,22483
"44093","SMARCD3",111161,159409,233596,208164,261439,220256
"44094","SMARCE1",107592,186051,268820,223202,222287,207534
"44095","SMARCE1P1",869,1811,2703,1370,3905,1193
"44096","SMARCE1P2",11,18,23,21,16,23
"44097","SMARCE1P3",251,41,111,47,46,45
"44098","SMARCE1P4",27,50,84,37,41,42
"44099","SMARCE1P5",4347,12801,25189,11435,15873,12181
"44100","SMARCE1P6",758,1554,1702,1596,1585,1846
"44101","SMC1A",79406,129297,160222,133220,142104,113598
"44102","SMC1B",6016,15483,21598,19951,16864,14421
"44103","SMC2",73056,134193,209557,177365,183801,150528
"44104","SMC2-AS1",612,2062,3274,2071,3421,2452
"44105","SMC3",175115,266376,389637,332408,343694,303468
"44106","SMC4",19739,40339,78195,67995,61521,83120
"44107","SMC5",244954,452136,723542,596405,634448,579505
"44108","SMC5-AS1",14710,22057,43334,36570,40095,37565
"44109","SMC6",212125,478528,723740,559998,669300,663755
"44110","SMCHD1",386620,687502,1106234,887734,917994,782482
"44111","SMCO1",473,607,1347,1262,1814,1267
"44112","SMCO2",10438,27996,52941,50711,53162,45938
"44113","SMCO3",500,2341,1085,2033,769,1998
"44114","SMCO4",14146,22134,40881,34910,30004,21137
"44115","SMCO4P1",18,177,64,40,117,72
"44116","SMCP",13,31,477,66,130,72
"44117","SMCR5",1148,2283,5735,2339,3218,4121
"44118","SMCR8",7356,14658,19178,15905,13359,14634
"44119","SMDT1",71154,79400,140634,139160,152717,128184
"44120","SMEK1",96875,182671,258582,195580,210593,196217
"44121","SMEK2",161916,279218,385020,321062,337136,313909
"44122","SMEK3P",3,9,10,2,7,138
"44123","SMG1",212916,461289,709136,508589,583163,602791
"44124","SMG1P1",6495,13616,21915,17243,18926,19965
"44125","SMG1P2",3903,6890,13219,8779,11409,10824
"44126","SMG1P3",9023,19695,30572,21589,26819,26576
"44127","SMG1P4",2475,3742,7873,4384,5789,5231
"44128","SMG1P5",18912,37805,64137,45183,48933,50352
"44129","SMG1P6",40229,56117,87117,49326,46978,42050
"44130","SMG1P7",26175,45026,64205,49581,48167,49602
"44131","SMG5",59288,120915,202868,175258,185102,166604
"44132","SMG6",115595,214550,368992,271116,267916,275761
"44133","SMG7",111526,218246,365263,253081,248159,265983
"44134","SMG7-AS1",465,2572,2066,1556,2987,1163
"44135","SMG8",14631,12687,30520,24965,26798,25257
"44136","SMG9",50844,80354,116399,92314,86663,90278
"44137","SMIM1",38,7,255,301,73,423
"44138","SMIM10",1763,3528,2592,4367,3336,1408
"44139","SMIM11",4998,7384,11711,10550,10491,9310
"44140","SMIM11P1",32,313,534,76,400,384
"44141","SMIM12",39413,75389,119191,99257,110743,105782
"44142","SMIM13",87782,146752,232340,194977,202422,182863
"44143","SMIM14",72853,103201,178511,164380,169154,141219
"44144","SMIM15",27515,43067,54814,52576,53751,43916
"44145","SMIM17",83095,112822,230530,181413,206763,157945
"44146","SMIM18",19819,14671,20580,16576,20963,19905
"44147","SMIM19",46611,86563,103956,102351,105043,93440
"44148","SMIM2",1492,3842,4414,3238,2551,3459
"44149","SMIM2-AS1",1920,3420,3536,4347,4381,4150
"44150","SMIM2-IT1",104,1156,1182,118,264,139
"44151","SMIM20",28702,39553,41757,42389,38216,35988
"44152","SMIM21",765,3553,5935,3359,4025,4036
"44153","SMIM22",1817,1907,6051,5324,4860,3835
"44154","SMIM23",71,138,502,967,205,172
"44155","SMIM24",1491,4998,8876,14393,8198,2546
"44156","SMIM3",1204,5809,8449,6696,10600,5156
"44157","SMIM4",8200,16086,25017,22362,24644,24517
"44158","SMIM5",437,112,2453,2838,2892,4279
"44159","SMIM6",210,334,1005,1975,941,2153
"44160","SMIM7",101796,169941,267222,235180,221281,211313
"44161","SMIM8",53565,91233,141323,120976,127898,118263
"44162","SMIM9",495,530,1852,396,1055,1672
"44163","SMKR1",10189,18955,25290,21005,25980,21610
"44164","SMLR1",2108,3718,6797,1106,1857,1311
"44165","SMN1",4172,9242,13035,11784,11630,11941
"44166","SMN2",4725,8858,12421,11366,11628,11675
"44167","SMNDC1",29019,41829,82658,71600,72046,69735
"44168","SMNP",4,11,110,15,8,39
"44169","SMO",6939,8441,21693,5370,8418,8507
"44170","SMOC1",61139,76780,107282,68579,51476,71044
"44171","SMOC2",10102,18924,23186,11467,8888,8414
"44172","SMOX",15004,24087,33574,20209,25042,16095
"44173","SMPD1",18334,23551,49346,42411,43516,40994
"44174","SMPD2",6988,16795,22047,9840,11296,12202
"44175","SMPD3",44894,86860,146791,110984,119094,132696
"44176","SMPD4",32653,58687,89794,69567,73318,69164
"44177","SMPD4P1",1185,6593,7294,2198,739,1326
"44178","SMPD4P2",478,66,469,154,496,519
"44179","SMPD5",174,28,51,42,32,2
"44180","SMPDL3A",32875,54684,109918,80571,90915,76348
"44181","SMPDL3B",938,2322,3106,2022,3917,9861
"44182","SMPX",1988,4177,13100,10605,8539,6035
"44183","SMR3A",1,3,223,14,17,3
"44184","SMR3B",32,18,95,39,63,45
"44185","SMS",85708,173651,311845,278870,291051,290468
"44186","SMTN",11908,17869,23570,10200,8781,8314
"44187","SMTNL1",5422,8658,11245,6376,5847,3679
"44188","SMTNL2",294,972,1143,1078,1345,961
"44189","SMU1",107572,201100,279093,228782,247602,207094
"44190","SMUG1",15877,34962,50599,44394,48221,36713
"44191","SMUG1P1",0,0,2,0,0,0
"44192","SMURF1",119882,226748,409585,377816,463791,473581
"44193","SMURF2",107114,204089,302991,204335,241212,245974
"44194","SMYD1",113,594,2002,2726,26290,24185
"44195","SMYD2",82573,100282,260916,310691,361301,186474
"44196","SMYD3",1234173,2538819,4670375,2944165,3395248,3603357
"44197","SMYD4",36938,65506,91020,72524,72168,63850
"44198","SMYD5",28796,44743,65498,56644,62106,55935
"44199","SNAI1",886,2797,3262,3006,2165,2105
"44200","SNAI1P1",318,1243,939,233,833,671
"44201","SNAI2",2546,6316,4193,3070,12020,24042
"44202","SNAI3",371,669,2567,384,776,835
"44203","SNAI3-AS1",13961,27531,47829,34359,41100,41787
"44204","SNAP23",108948,181132,263819,178339,194004,217743
"44205","SNAP23P",66,83,332,126,288,224
"44206","SNAP25",1519070,3880117,6571714,6503087,7718433,7210059
"44207","SNAP25-AS1",40765,110800,204232,150616,174317,136965
"44208","SNAP29",27886,52521,83288,56612,77831,87179
"44209","SNAP47",25151,49199,74876,66189,70511,59523
"44210","SNAP91",913162,1748733,3542072,2539823,2840461,2798124
"44211","SNAPC1",27741,53327,96000,77602,85436,80814
"44212","SNAPC2",3017,7247,11162,10040,11207,11249
"44213","SNAPC3",137777,224466,382491,306764,341856,322746
"44214","SNAPC4",27346,53321,75249,46037,51104,56540
"44215","SNAPC5",51301,88548,128983,119871,122287,103226
"44216","SNAPC5P1",0,0,0,0,0,0
"44217","SNAPIN",41854,60156,92812,74834,82452,68468
"44218","SNAR-A1",0,0,0,0,0,0
"44219","SNAR-A10",0,0,0,0,0,0
"44220","SNAR-A11",0,0,0,0,0,0
"44221","SNAR-A12",0,0,0,0,0,0
"44222","SNAR-A13",0,0,0,0,0,0
"44223","SNAR-A14",0,0,0,0,0,0
"44224","SNAR-A2",0,0,0,0,0,0
"44225","SNAR-A3",0,0,1,2,0,0
"44226","SNAR-A4",0,0,0,0,0,0
"44227","SNAR-A5",0,0,0,0,0,0
"44228","SNAR-A6",0,0,0,0,0,0
"44229","SNAR-A7",0,0,0,0,0,0
"44230","SNAR-A8",0,0,0,0,0,0
"44231","SNAR-A9",0,0,0,0,0,1
"44232","SNAR-B1",9,0,37,11,6,20
"44233","SNAR-B2",0,6,0,13,1,1
"44234","SNAR-C1",0,0,0,0,0,0
"44235","SNAR-C2",0,0,0,0,0,0
"44236","SNAR-C3",9,15,17,157,74,13
"44237","SNAR-C4",0,0,1,0,0,1
"44238","SNAR-C5",0,0,0,0,0,0
"44239","SNAR-D",0,12,5,0,7,1
"44240","SNAR-E",38,60,47,141,63,49
"44241","SNAR-F",7725,8701,18144,14635,14993,14513
"44242","SNAR-G1",34,0,170,190,482,592
"44243","SNAR-G2",6,8,24,79,15,86
"44244","SNAR-H",1,3,2,3,3,13
"44245","SNAR-I",1,1,28,1,22,1
"44246","SNCA",250456,624700,1258735,1385561,1773451,1779601
"44247","SNCA-AS1",1482,1022,2998,4466,5337,4385
"44248","SNCAIP",135251,125587,183350,109815,101367,79599
"44249","SNCB",49992,86378,162164,186863,172207,150225
"44250","SNCG",4269,11470,44589,46866,64082,34011
"44251","SND1",151670,317079,643176,524697,469097,405030
"44252","SND1-IT1",12139,21020,52462,37725,35056,32639
"44253","SNED1",112172,296552,552996,360718,316854,392601
"44254","SNF8",51996,102393,174376,147729,160364,131451
"44255","SNHG1",66784,119744,172322,141931,141381,125415
"44256","SNHG10",23935,49739,68513,49285,44993,40220
"44257","SNHG11",21321,39230,55787,43454,45114,41208
"44258","SNHG12",35098,45616,82076,62728,75675,58869
"44259","SNHG15",25682,39396,50773,42220,48688,40273
"44260","SNHG16",15872,27449,38931,28891,36877,32452
"44261","SNHG17",21096,34012,48097,48093,39937,40696
"44262","SNHG18",3001,356,1456,389,1608,2768
"44263","SNHG19",13430,19878,24576,19595,19714,20683
"44264","SNHG20",16110,31926,46396,25935,35581,30730
"44265","SNHG21",31282,83857,88495,82180,94039,72432
"44266","SNHG22",14550,29499,44545,26685,28013,25523
"44267","SNHG24",82642,204352,396919,258466,355260,352368
"44268","SNHG3",56323,105816,150665,151140,159318,134158
"44269","SNHG4",152,930,1943,1637,2017,1958
"44270","SNHG5",18702,31889,44034,36173,44917,36159
"44271","SNHG6",54763,81451,112100,111131,99746,87885
"44272","SNHG7",23215,38877,55415,44087,45709,48092
"44273","SNHG8",63040,102916,126558,133856,121313,100999
"44274","SNHG9",39255,61896,84430,66644,67980,79413
"44275","SNIP1",11630,23583,38101,27439,29419,27448
"44276","SNN",28438,60151,96179,81142,83330,98307
"44277","SNORA1",1247,2388,3000,3021,2688,2448
"44278","SNORA10",959,1529,2119,1775,1427,1613
"44279","SNORA11",156,296,661,307,856,460
"44280","SNORA11B",77,75,244,36,111,85
"44281","SNORA11C",1,2,13,5,14,27
"44282","SNORA11D",2,1,1,0,2,1
"44283","SNORA11E",0,0,0,0,0,0
"44284","SNORA12",518,870,595,750,889,570
"44285","SNORA13",43,289,528,239,492,468
"44286","SNORA14A",4,137,99,110,81,89
"44287","SNORA14B",0,0,0,0,0,0
"44288","SNORA15",2,4,4,20,43,15
"44289","SNORA16A",275,403,733,369,405,787
"44290","SNORA16B",0,23,40,14,31,159
"44291","SNORA17",0,0,0,0,0,0
"44292","SNORA18",7080,13622,22822,18652,22611,19514
"44293","SNORA19",679,925,2278,1402,1592,1937
"44294","SNORA20",355,670,1837,924,906,952
"44295","SNORA21",1923,4359,6172,5530,5726,5662
"44296","SNORA22",489,747,1075,780,1026,890
"44297","SNORA23",144,916,687,568,554,603
"44298","SNORA24",1350,2474,2723,3081,1787,2071
"44299","SNORA25",16944,24635,46105,36315,36040,37754
"44300","SNORA26",438,1025,1568,1825,1536,1106
"44301","SNORA27",242,455,517,345,474,521
"44302","SNORA28",780,1475,2434,1412,1462,1451
"44303","SNORA29",182,428,673,523,323,273
"44304","SNORA2A",45,35,63,37,61,21
"44305","SNORA2B",214,246,315,116,178,254
"44306","SNORA30",2,16,70,29,44,29
"44307","SNORA31",841,1564,2429,2451,1196,1889
"44308","SNORA32",9459,17205,26126,21720,24996,20612
"44309","SNORA33",1931,2873,4252,3082,2642,3243
"44310","SNORA34",15,39,72,85,34,48
"44311","SNORA35",91,349,847,545,2113,1015
"44312","SNORA36A",0,0,0,0,0,0
"44313","SNORA36B",33,229,250,161,223,206
"44314","SNORA36C",74,143,690,72,205,203
"44315","SNORA37",84,164,156,258,145,198
"44316","SNORA38",0,9,8,3,1,1
"44317","SNORA38B",32,21,2,21,35,0
"44318","SNORA4",581,1484,1968,1433,1559,1270
"44319","SNORA40",2064,4849,6175,2792,5399,4602
"44320","SNORA41",568,829,1257,1372,1592,1310
"44321","SNORA43",0,0,0,0,0,0
"44322","SNORA44",44,43,131,116,66,63
"44323","SNORA45A",211,120,169,202,159,432
"44324","SNORA45B",945,1797,2199,1449,1373,2046
"44325","SNORA46",9,175,145,110,84,59
"44326","SNORA47",108,171,229,137,303,211
"44327","SNORA48",65,295,398,217,320,125
"44328","SNORA49",1,11,98,35,78,62
"44329","SNORA51",83,36,179,103,65,143
"44330","SNORA52",83,119,189,168,238,105
"44331","SNORA53",146,589,1847,1011,863,1055
"44332","SNORA54",88,134,314,153,161,306
"44333","SNORA55",84,54,48,34,36,14
"44334","SNORA56",0,0,0,0,0,0
"44335","SNORA57",0,0,0,0,0,0
"44336","SNORA58",2459,3138,7260,5096,7521,5708
"44337","SNORA59A",0,0,7,1,4,9
"44338","SNORA59B",0,0,18,0,0,0
"44339","SNORA5A",0,8,2,12,18,10
"44340","SNORA5B",0,0,0,0,1,0
"44341","SNORA5C",1,0,7,0,11,4
"44342","SNORA6",171,630,612,608,561,1190
"44343","SNORA60",93,33,70,54,43,31
"44344","SNORA61",3456,4152,7033,5504,7436,5765
"44345","SNORA62",331,1023,1546,1052,1502,1003
"44346","SNORA63",963,2103,2463,2026,2009,1724
"44347","SNORA64",296,488,1047,535,562,536
"44348","SNORA65",83,356,152,113,323,140
"44349","SNORA66",355,800,1323,831,768,1275
"44350","SNORA67",12056,20913,27834,19452,22246,18239
"44351","SNORA68",46,19,145,26,11,101
"44352","SNORA69",24,145,116,61,83,73
"44353","SNORA70",8767,17820,21605,19131,18978,18701
"44354","SNORA70B",181,635,870,886,726,506
"44355","SNORA70C",275,634,2298,2338,2805,2992
"44356","SNORA70D",52,42,35,28,6,66
"44357","SNORA70E",16,19,21,11,32,55
"44358","SNORA70F",288,559,2040,3422,1483,402
"44359","SNORA70G",143,369,491,768,454,664
"44360","SNORA71A",1,0,3,20,18,11
"44361","SNORA71B",8,7,4,16,20,1
"44362","SNORA71C",0,1,6,1,13,0
"44363","SNORA71D",2,24,58,47,38,72
"44364","SNORA71E",39,102,68,46,42,104
"44365","SNORA72",813,2015,3828,1749,2506,2513
"44366","SNORA73A",52,128,337,121,135,106
"44367","SNORA73B",1624,4295,6619,4259,5499,4812
"44368","SNORA74A",1,32,94,40,101,39
"44369","SNORA74B",184,136,246,135,131,188
"44370","SNORA75",159,637,574,344,428,395
"44371","SNORA76A",66,161,280,145,248,252
"44372","SNORA76C",0,0,0,0,0,0
"44373","SNORA77",768,1995,1607,1341,1601,2544
"44374","SNORA78",541,731,1124,869,838,1020
"44375","SNORA79",21,19,14,27,37,82
"44376","SNORA7A",0,0,0,0,0,0
"44377","SNORA7B",416,617,1168,1019,693,894
"44378","SNORA8",27847,66799,107172,101496,96426,89717
"44379","SNORA80A",173,303,648,401,499,541
"44380","SNORA80B",87,169,329,130,265,263
"44381","SNORA80E",282,233,576,617,660,945
"44382","SNORA81",117,426,513,371,401,357
"44383","SNORA84",497,1204,2134,1572,1894,1816
"44384","SNORA9",72,199,219,125,197,152
"44385","SNORD10",2702,6882,7199,6158,6456,5722
"44386","SNORD100",217,290,683,543,595,637
"44387","SNORD101",16,11,39,1,13,17
"44388","SNORD102",312,251,697,484,449,704
"44389","SNORD103A",1,0,1,2,3,2
"44390","SNORD103B",8,2,7,7,27,8
"44391","SNORD104",858,1475,1952,1616,1685,1980
"44392","SNORD105",9,44,62,21,63,39
"44393","SNORD105B",74,133,137,145,116,170
"44394","SNORD107",0,0,0,0,0,0
"44395","SNORD108",0,0,0,0,0,0
"44396","SNORD109A",6349,9483,14918,11698,12227,11939
"44397","SNORD109B",318,471,1013,891,846,845
"44398","SNORD11",630,1301,2306,1475,1400,1845
"44399","SNORD110",101,174,315,153,129,207
"44400","SNORD111",3,1,2,3,3,2
"44401","SNORD111B",2,14,12,12,4,4
"44402","SNORD112",374,534,694,586,659,777
"44403","SNORD113-1",4612,10435,19022,13960,18430,18975
"44404","SNORD113-2",4773,9038,24992,16221,21544,24369
"44405","SNORD113-3",15596,41352,76340,51495,68930,78802
"44406","SNORD113-4",3008,5748,11202,6707,10073,10572
"44407","SNORD113-5",544,1249,1351,1389,1564,1871
"44408","SNORD113-6",2189,5234,10110,6559,8161,8340
"44409","SNORD113-7",615,2800,5803,3988,5518,5665
"44410","SNORD113-8",586,2448,4498,3420,4151,5069
"44411","SNORD113-9",743,3057,5926,3792,6300,5475
"44412","SNORD114-1",2110,8004,13091,9536,13649,12473
"44413","SNORD114-10",1746,4156,7122,5339,8926,6051
"44414","SNORD114-11",437,941,1442,960,1388,1877
"44415","SNORD114-12",331,627,1171,831,1701,1445
"44416","SNORD114-13",453,1051,1992,1109,1542,1832
"44417","SNORD114-14",285,421,764,527,770,780
"44418","SNORD114-15",554,929,1995,1331,1323,1650
"44419","SNORD114-16",249,625,1395,972,845,1462
"44420","SNORD114-17",165,277,510,161,393,452
"44421","SNORD114-18",0,11,25,6,10,21
"44422","SNORD114-19",34,82,128,72,116,69
"44423","SNORD114-2",6569,14627,31953,18271,27316,29630
"44424","SNORD114-20",1741,4015,9712,5694,7851,7945
"44425","SNORD114-21",69,386,750,424,514,812
"44426","SNORD114-22",66,115,415,221,335,425
"44427","SNORD114-23",94,192,220,233,269,310
"44428","SNORD114-24",2,33,43,33,41,58
"44429","SNORD114-25",230,614,1832,1183,1731,1679
"44430","SNORD114-26",1256,3505,8194,4815,7158,7679
"44431","SNORD114-27",390,1745,1618,1729,1481,1546
"44432","SNORD114-28",1283,3894,5443,3969,5856,5924
"44433","SNORD114-29",1729,3110,7817,4493,5569,6948
"44434","SNORD114-3",19221,36279,77629,53594,71288,73608
"44435","SNORD114-30",1369,2883,6311,3821,4244,5155
"44436","SNORD114-31",1581,2853,7603,3326,5090,5996
"44437","SNORD114-4",1125,2200,4387,3500,3952,4994
"44438","SNORD114-5",234,695,1195,798,592,1118
"44439","SNORD114-6",471,1583,2887,1764,2986,2722
"44440","SNORD114-7",540,2457,5146,3389,4773,5770
"44441","SNORD114-8",953,1711,3080,2592,3435,3149
"44442","SNORD114-9",1205,2775,6839,4197,6368,5823
"44443","SNORD115-1",0,0,0,0,0,0
"44444","SNORD115-10",0,0,0,0,0,0
"44445","SNORD115-11",0,0,0,0,0,0
"44446","SNORD115-12",0,0,0,0,0,0
"44447","SNORD115-13",0,0,0,0,0,0
"44448","SNORD115-14",0,0,0,0,0,0
"44449","SNORD115-15",0,0,0,0,0,0
"44450","SNORD115-16",0,0,0,0,0,0
"44451","SNORD115-17",0,0,0,0,0,0
"44452","SNORD115-18",0,0,0,0,0,0
"44453","SNORD115-19",0,0,0,0,0,0
"44454","SNORD115-2",0,0,0,0,0,0
"44455","SNORD115-20",0,0,0,0,0,0
"44456","SNORD115-21",0,0,0,0,0,0
"44457","SNORD115-22",0,0,0,0,0,0
"44458","SNORD115-23",0,0,0,0,0,0
"44459","SNORD115-24",0,0,0,0,0,0
"44460","SNORD115-25",0,0,0,0,0,0
"44461","SNORD115-26",0,0,0,0,0,0
"44462","SNORD115-27",0,0,0,0,0,0
"44463","SNORD115-28",0,0,0,0,0,0
"44464","SNORD115-29",0,0,0,0,0,0
"44465","SNORD115-3",0,0,0,0,0,0
"44466","SNORD115-30",0,0,0,0,0,0
"44467","SNORD115-31",0,0,0,0,0,0
"44468","SNORD115-32",0,0,0,0,0,0
"44469","SNORD115-33",0,0,0,0,0,0
"44470","SNORD115-34",0,0,0,0,0,0
"44471","SNORD115-35",0,0,0,0,0,0
"44472","SNORD115-36",0,0,0,0,0,0
"44473","SNORD115-37",0,0,0,0,0,0
"44474","SNORD115-38",0,0,0,0,0,0
"44475","SNORD115-39",0,0,0,0,0,0
"44476","SNORD115-4",0,0,0,0,0,0
"44477","SNORD115-40",0,0,0,0,0,0
"44478","SNORD115-41",0,0,0,0,0,0
"44479","SNORD115-42",0,0,0,0,0,0
"44480","SNORD115-43",0,0,0,0,0,0
"44481","SNORD115-44",0,0,0,0,0,0
"44482","SNORD115-45",0,0,0,0,0,0
"44483","SNORD115-46",0,0,0,0,0,0
"44484","SNORD115-47",0,0,0,0,0,0
"44485","SNORD115-48",0,0,0,0,0,0
"44486","SNORD115-5",0,0,0,0,0,0
"44487","SNORD115-6",0,0,0,0,0,0
"44488","SNORD115-7",0,0,0,0,0,0
"44489","SNORD115-8",0,0,0,0,0,0
"44490","SNORD115-9",0,0,0,0,0,0
"44491","SNORD115@",1930352,3445387,5795193,3973482,4054462,3765092
"44492","SNORD116-1",0,0,0,0,0,0
"44493","SNORD116-10",0,0,0,0,0,0
"44494","SNORD116-11",0,0,0,0,0,0
"44495","SNORD116-12",0,0,0,0,0,0
"44496","SNORD116-13",0,0,0,0,0,0
"44497","SNORD116-14",0,0,0,0,0,0
"44498","SNORD116-15",0,0,0,0,0,0
"44499","SNORD116-16",0,0,0,0,0,0
"44500","SNORD116-17",0,0,0,0,0,0
"44501","SNORD116-18",0,0,0,0,0,0
"44502","SNORD116-19",0,0,0,0,0,0
"44503","SNORD116-2",0,0,0,0,0,0
"44504","SNORD116-20",0,0,0,0,0,0
